"Id","IdIndividu","IdEluRNEHisto","IdEluSenat","IdEluAssemblee","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER DEPARTEMENTAL",1964-03-08,1970-09-20,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER DEPARTEMENTAL",1970-03-23,1976-03-05,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",1988-09-25,1994-03-15,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",1994-03-20,2001-03-10,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",2001-03-11,2008-03-01,"FM","P",2004-03-23,2008-03-01,"FM",NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",2008-03-09,2015-03-20,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-20,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER DEPARTEMENTAL",2021-06-27,NA,NA,NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1963-02-14,1965-03-10,"FM","M",1963-02-14,1965-03-10,"FM","CNI",NA,"LAGNIEU","Departement","ARCHIVES"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","REI",NA,"LAGNIEU","Departement","ARCHIVES"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","REI",NA,"LAGNIEU","Commune","ARCHIVES"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM","CENTRE",NA,"LAGNIEU","Commune","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","CENTRE",NA,"LAGNIEU","Commune","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM","CENTRE",NA,"LAGNIEU","Commune","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","CENTRE",NA,"LAGNIEU","Commune","WIKIPEDIA"
"ain_029","RNE_0106732","106732","NULL","PA1012","DE LA VERPILLIERE","CHARLES","M",1954-05-31,"CONSEILLER MUNICIPAL",2001-03-11,2004-03-28,NA,"M",2001-03-11,2004-03-28,"AU","DROITE",NA,"LAGNIEU","Commune","WIKIPEDIA"
"ain_028",NA,NA,NA,NA,"DAUBIE","ROMAIN","M",1980-05-05,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"MEXIMIEUX","Canton","WIKIPEDIA"
"ain_028",NA,NA,NA,NA,"DAUBIE","ROMAIN","M",1980-05-05,"CONSEILLER DEPARTEMENTAL",2021-06-27,NA,NA,NA,NA,NA,NA,"DROITE",NA,"MEXIMIEUX","Canton","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER DEPARTEMENTAL",1982-03-14,1985-03-01,"FM",NA,NA,NA,NA,"DVD",NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER DEPARTEMENTAL",1985-03-17,1992-03-10,"FM",NA,NA,NA,NA,NA,NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER DEPARTEMENTAL",1992-03-29,1998-03-10,"FM",NA,NA,NA,NA,NA,NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-15,"FM",NA,NA,NA,NA,"SOC",NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER DEPARTEMENTAL",2004-03-21,2008-01-01,"DM",NA,NA,NA,NA,"SOC",NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","ADJOINT",1977-03-13,1983-03-05,"FM","DVD",NA,"MIRIBEL","Commune","ARCHIVES"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM",NA,NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_006",NA,NA,NA,NA,"BEAUFORT","JEAN","M",1928-02-04,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM",NA,NA,NA,NA,"DVD",NA,"MIRIBEL","Commune","ARCHIVES"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","SOC",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_008","RNE_0106690","106690","08059E","NULL","BERTHOU","JACQUES","M",1940-03-03,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_081",NA,NA,NA,NA,"VIRICEL","SYLVIE","F",1958-01-01,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","ADJOINT",2001-03-11,2008-03-01,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_081",NA,NA,NA,NA,"VIRICEL","SYLVIE","F",1958-01-01,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","1er ADJOINT",2008-03-09,2014-03-20,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_081",NA,NA,NA,NA,"VIRICEL","SYLVIE","F",1958-01-01,"CONSEILLER MUNICIPAL",2014-03-22,2020-03-10,"FM","M",2014-03-22,2020-03-10,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_081",NA,NA,NA,NA,"VIRICEL","SYLVIE","F",1958-01-01,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,NA,NA,NA,NA,"DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_042",NA,NA,NA,NA,"GAITET","JEAN PIERRE","M",1954-01-21,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"DVD",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_042",NA,NA,NA,NA,"GAITET","JEAN PIERRE","M",1954-01-21,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-10,"FM",NA,NA,NA,NA,"DVD",NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_042",NA,NA,NA,NA,"GAITET","JEAN PIERRE","M",1954-01-21,"CONSEILLER DEPARTEMENTAL",2021-06-27,NA,NA,NA,NA,NA,NA,"DVD",NA,"MIRIBEL","Canton","WIKIPEDIA"
"ain_011",NA,NA,NA,NA,"BILLANDON","CHARLES","M",1921-12-24,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","DVG",NA,"MIRIBEL","Commune","ARCHIVES"
"ain_011",NA,NA,NA,NA,"BILLANDON","CHARLES","M",1921-12-24,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM","DVG",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_056",NA,NA,NA,NA,"MEIFFRE","JEAN CHARLES","M",1908-04-18,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","RAD",NA,"MIRIBEL","Commune","ARCHIVES"
"ain_056",NA,NA,NA,NA,"MEIFFRE","JEAN CHARLES","M",1908-04-18,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","RAD",NA,"MIRIBEL","Commune","WIKIPEDIA"
"ain_028",NA,NA,NA,NA,"DAUBIE","ROMAIN","M",1980-05-05,"CONSEILLER MUNICIPAL",2014-03-22,2020-03-10,"FM","M",2014-03-22,2020-03-10,"FM","DROITE",NA,"MONTLUEL","Commune","WIKIPEDIA"
"ain_028",NA,NA,NA,NA,"DAUBIE","ROMAIN","M",1980-05-05,"CONSEILLER MUNICIPAL",2020-03-20,2022-08-29,"DM","M",2020-03-20,2022-08-29,"CUMUL","DROITE",NA,"MONTLUEL","Commune","WIKIPEDIA"
"ain_005",NA,NA,NA,NA,"BARBEROT","PAUL","M",1915-10-26,"CONSEILLER DEPARTEMENTAL",1970-09-23,1976-03-01,"FM",NA,NA,NA,NA,"CENTRE",NA,NA,"Canton","WIKIPEDIA"
"ain_045",NA,NA,NA,NA,"GODIN","ANDRE","M",1942-05-18,"DEPUTE",1997-06-01,2002-06-05,"FM",NA,NA,NA,NA,NA,NA,NA,"Circonscription legislative","WIKIPEDIA"
"ain_001",NA,NA,NA,NA,"ABAD","DAMIEN","M",1980-04-05,"REPRESENTANT EUROPEN",2009-06-07,2012-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WIKIPEDIA"
"ain_048",NA,NA,NA,NA,"GUICHON","LUCIEN","M",1932-02-09,"CONSEILLER DEPARTEMENTAL",1985-03-22,1988-06-27,"FM","VP",1985-03-22,1988-06-27,"FM","DROITE",NA,NA,NA,"WIKIPEDIA"
"ain_048",NA,NA,NA,NA,"GUICHON","LUCIEN","M",1932-02-09,"CONSEILLER REGIONAL",1986-03-16,1986-09-26,"FM",NA,NA,NA,NA,"DROITE",NA,NA,NA,"WIKIPEDIA"
"ain_074",NA,NA,NA,NA,"SAINT PIERRE","DOMINIQUE","M",1940-11-10,"REPRESENTANT EUROPEN",1994-06-12,1999-06-10,"FM",NA,NA,NA,NA,NA,NA,NA,NA,"WIKIPEDIA"
"ain_026",NA,NA,NA,NA,"CHAVANNE","GUY","M",1935-04-21,"CONSEILLER DEPARTEMENTAL",1976-03-07,1982-03-10,"FM",NA,NA,NA,NA,"COM",NA,"OYONNAX","Canton","ARCHIVES"
"ain_026",NA,NA,NA,NA,"CHAVANNE","GUY","M",1935-04-21,"CONSEILLER MUNICIPAL",1977-03-13,1982-01-01,"DM","M",1977-03-13,1982-01-01,NA,"COM",NA,"OYONNAX","Commune","ARCHIVES"
"ain_037",NA,NA,NA,NA,"EMIN","JEAN-PAUL","M",1939-06-17,"CONSEILLER MUNICIPAL",NA,NA,NA,"ADJOINT",NA,NA,NA,NA,NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_038",NA,NA,NA,NA,"EMIN","LEON","M",1903-07-11,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM",NA,NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_038",NA,NA,NA,NA,"EMIN","LEON","M",1903-07-11,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM",NA,NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_038",NA,NA,NA,NA,"EMIN","LEON","M",1903-07-11,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM",NA,NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_048",NA,NA,NA,NA,"GUICHON","LUCIEN","M",1932-02-09,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","DROITE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_048",NA,NA,NA,NA,"GUICHON","LUCIEN","M",1932-02-09,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM","DROITE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_048",NA,NA,NA,NA,"GUICHON","LUCIEN","M",1932-02-09,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","DROITE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_044",NA,NA,NA,NA,"GOBET","JACQUES","M",1948-08-24,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DROITE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_044",NA,NA,NA,NA,"GOBET","JACQUES","M",1948-08-24,"CONSEILLER REGIONAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,"DROITE",NA,"AIN","Departement","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","CENTRE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER MUNICIPAL",2014-03-22,2020-03-10,"FM","M",2014-03-22,2020-03-10,"FM","CENTRE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"CENTRE",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER DEPARTEMENTAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"CENTRE",NA,"OYONNAX","Canton","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER DEPARTEMENTAL",2008-03-09,2015-03-20,"FM",NA,NA,NA,NA,"CENTRE",NA,"OYONNAX SUD","Canton","WIKIPEDIA"
"ain_066",NA,NA,NA,NA,"PERRAUD","MICHEL","M",1953-04-15,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-10,"FM",NA,NA,NA,NA,"CENTRE",NA,"OYONNAX SUD","Canton","WIKIPEDIA"
"ain_076",NA,NA,NA,NA,"SUBTIL","ROBERT","M",NA,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1982-02-01,1983-03-01,"FM","COM",NA,"OYONNAX","Commune","WIKIPEDIA"
"ain_001",NA,NA,NA,NA,"ABAD","DAMIEN","M",1980-04-05,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-10,"FM","P",2015-04-02,2017-07-10,"CUMUL","DROITE",NA,"PONT D AIN","Canton","WIKIPEDIA"
"ain_001",NA,NA,NA,NA,"ABAD","DAMIEN","M",1980-04-05,"CONSEILLER DEPARTEMENTAL",2021-06-20,NA,NA,NA,NA,NA,NA,"DROITE",NA,"PONT D AIN","Canton","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER DEPARTEMENTAL",1970-12-01,1973-09-01,"FM",NA,NA,NA,NA,NA,NA,"PONT D AIN","Canton","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-20,"FM","P",1985-03-10,1992-03-20,"FM","DROITE",NA,"PONT D AIN","Canton","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER DEPARTEMENTAL",1973-09-23,1979-03-10,"FM",NA,NA,NA,NA,NA,NA,"PONT D AIN","Canton","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-01,"FM",NA,1984-04-16,1985-03-01,"FM","DROITE",NA,"PONT D AIN","Canton","ARCHIVES"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM",NA,NA,"PONT D AIN","Commune","ARCHIVES"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-10,"FM","M",1977-03-13,1983-03-10,"FM",NA,NA,"PONT D AIN","Commune","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER MUNICIPAL",1983-03-14,1989-03-19,"FM","M",1983-03-14,1989-03-19,"FM",NA,NA,"PONT D AIN","Commune","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER MUNICIPAL",1991-01-20,1995-06-05,"FM","M",1991-01-20,1995-06-05,"FM",NA,NA,"PONT D AIN","Commune","WIKIPEDIA"
"ain_017",NA,NA,NA,NA,"BOYON","JACQUES","M",1934-09-30,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,NA,"PONT D AIN","Commune","WIKIPEDIA"
"ain_018",NA,NA,NA,NA,"BRAYARD","JOSEPH","M",1901-03-31,"CONSEILLER DEPARTEMENTAL",1945-09-23,1958-04-10,"FM",NA,NA,NA,NA,NA,NA,"PONT DE VAUX","Canton","WIKIPEDIA"
"ain_018",NA,NA,NA,NA,"BRAYARD","JOSEPH","M",1901-03-31,"CONSEILLER DEPARTEMENTAL",1958-04-20,1964-03-01,"FM",NA,NA,NA,NA,NA,NA,"PONT DE VAUX","Canton","WIKIPEDIA"
"ain_018",NA,NA,NA,NA,"BRAYARD","JOSEPH","M",1901-03-31,"CONSEILLER DEPARTEMENTAL",1964-03-08,1970-03-20,"FM",NA,NA,NA,NA,NA,NA,"PONT DE VAUX","Canton","WIKIPEDIA"
"ain_018",NA,NA,NA,NA,"BRAYARD","JOSEPH","M",1901-03-31,"CONSEILLER DEPARTEMENTAL",1970-09-23,1972-07-03,"DC",NA,NA,NA,NA,NA,NA,"PONT DE VAUX","Canton","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM","CNI",NA,"PROULIEU","Commune","ARCHIVES"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER MUNICIPAL",1959-03-08,1963-02-13,"AU","M",1959-03-08,1963-02-13,"AU","CNI",NA,"PROULIEU","Commune","ARCHIVES"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",1977-03-20,1983-03-01,"FM","ADJOINT",1977-03-20,1983-03-01,"FM","DROITE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",1983-03-14,1989-03-19,"FM","M",1983-03-14,1989-03-19,"FM","CENTRE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM","CENTRE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","CENTRE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DROITE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","DROITE",NA,"REPLONGES","Commune","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER REGIONAL",2004-04-02,2010-03-10,"FM",NA,NA,NA,NA,NA,NA,"RHONE ALPES","Région","WIKIPEDIA"
"ain_082",NA,NA,NA,NA,"VOISIN","MICHEL","M",1944-10-06,"CONSEILLER REGIONAL",2010-03-14,2012-12-06,"FM",NA,NA,NA,NA,NA,NA,"RHONE ALPES","Région","WIKIPEDIA"
"ain_013",NA,NA,NA,NA,"BLAISON","PIERRE","M",1903-06-28,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_032",NA,NA,NA,NA,"DESPIERRE","RENE","M",NA,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1970-11-15,1971-03-10,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_035",NA,NA,NA,NA,"DURET","LUCIENNE","F",1922-02-22,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_035",NA,NA,NA,NA,"DURET","LUCIENNE","F",1922-02-22,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_043",NA,NA,NA,NA,"GIVERNET","OLGA","F",1981-10-17,"CONSEILLER MUNICIPAL",2014-03-30,2017-07-18,"AU",NA,NA,NA,NA,NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_047",NA,NA,NA,NA,"GRILLET","ARISTIDE","M",NA,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_047",NA,NA,NA,NA,"GRILLET","ARISTIDE","M",NA,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_047",NA,NA,NA,NA,"GRILLET","ARISTIDE","M",NA,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_047",NA,NA,NA,NA,"GRILLET","ARISTIDE","M",NA,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_047",NA,NA,NA,NA,"GRILLET","ARISTIDE","M",NA,"CONSEILLER MUNICIPAL",1965-03-14,1970-11-01,"DC","M",1965-03-14,1970-11-01,"DC",NA,NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_050",NA,NA,NA,NA,"HUBERT","BERTRAND","M",1946-12-05,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM","DVG",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_051",NA,NA,NA,NA,"JEAN","LISETTE","F",NA,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","DVD",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_009",NA,NA,NA,NA,"BERTRAND","HUBERT","M",1946-12-05,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","RAD",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
"ain_009",NA,NA,NA,NA,"BERTRAND","HUBERT","M",1946-12-05,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","RAD",NA,"SAINT GENIS POUILLY","Commune","WIKIPEDIA"
